date_scraped,library_id,position,library_card_name,product_id,item_id,title,subtitle,tag,link,seller,brand,condition,extensions,authenticity,is_sponsored,rating,reviews,reviews_link,buying_format,is_best_offer,is_buy_it_now,is_auction,price,extracted_price,extracted_price_range,is_price_range,original_price,extracted_original_price,unit_price,extracted_unit_price,bids,time_left,deal,discount,items_sold,extracted_items_sold,stock,watching,extracted_watching,shipping,extracted_shipping,shipping_details,is_free_return,is_in_psa_vault,trending,thumbnail,images,url,listing_type,shipping_price,shipping_type,best_offer_enabled,has_best_offer,sold_price,end_time,auction_sold,total_bids,sold,total_price
2025-12-05,1,1,,,277487596148,Shohei Ohtani 2024 Topps Chrome XFRACTOR Refractor #1 LA Dodgers MVP GOAT,,Opens in a new window or tab,https://www.ebay.com/itm/277487596148,"{'name': 'cards4u_17', 'reviews': 457, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,or Best Offer,,,,$49.00,49.0,,,,,,,,,,,,,,,,+$4.65 delivery,4.65,,,,,https://i.ebayimg.com/images/g/x3QAAeSwV6NpC4Tp/s-l500.jpg,,,,,,,,,,,,,53.65
2025-12-05,2,2,,,357864875767,2024 Topps Chrome Shohei Ohtani XFractor Card #1 Dodgers 🔥🔥,,Opens in a new window or tab,https://www.ebay.com/itm/357864875767,"{'name': 'cman123', 'reviews': 265, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,18 bids,,,,$34.97,34.97,,,,,,,,,,,,,,,,+$4.87 delivery,4.87,,,,,https://i.ebayimg.com/images/g/unoAAeSwCKVpC7sd/s-l500.jpg,,,,,,,,,,,,,39.839999999999996
2025-12-05,3,3,,,267454513128,Shohei Ohtani 2024 Topps Chrome XFRACTOR Refractor #1 LA Dodgers MVP GOAT,,Opens in a new window or tab,https://www.ebay.com/itm/267454513128,"{'name': 'hoops2088', 'reviews': 708, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,or Best Offer,,,,$49.99,49.99,,,,,,,,,,,,,,,,+$5.60 delivery,5.6,,,,,https://i.ebayimg.com/images/g/OMUAAeSwY9xpBQ0d/s-l140.jpg,,,,,,,,,,,,,55.59
2025-12-05,4,4,,,205823039313,2024 Topps Chrome Shohei Ohtani XFractor Card #1 Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/205823039313,"{'name': 'paulsak', 'reviews': 309, 'positive_feedback_percent': 99.7, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$34.99,34.99,,,,,,,,,,,,,,,,+$6.99 delivery,6.99,,,,,https://i.ebayimg.com/images/g/A3EAAeSwY0RpCBZ2/s-l140.jpg,,,,,,,,,,,,,41.980000000000004
2025-12-05,5,5,,,116856631723,2024 Topps Chrome Shohei Ohtani XFractor Card #1 Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/116856631723,"{'name': 'hanso-brya', 'reviews': 288, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$25.00,25.0,,,,,,,,,,,,,,,,+$4.76 delivery,4.76,,,,,https://i.ebayimg.com/images/g/4T0AAeSwnRtpBl4A/s-l140.jpg,,,,,,,,,,,,,29.759999999999998
2025-12-05,6,6,,,227047834884,2024 Topps Chrome Shohei Ohtani XFractor Card #1 Dodgers 🔥🔥,,Opens in a new window or tab,https://www.ebay.com/itm/227047834884,"{'name': 'phaq', 'reviews': 1200, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$25.50,25.5,,,,,,,,,,,,,,,,+$4.87 delivery,4.87,,,,,https://i.ebayimg.com/images/g/oBYAAeSwg1JpAQmJ/s-l140.jpg,,,,,,,,,,,,,30.37
2025-12-05,7,7,,,127451133295,Shohei Ohtani 2024 Topps Chrome Xfractor #1 Mint Beauty Dodgers Jersey,,Opens in a new window or tab,https://www.ebay.com/itm/127451133295,"{'name': 'kencope', 'reviews': 6200, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,8 bids,,,,$8.19,8.19,,,,,,,,,,,,,,,,+$5.49 delivery,5.49,,,,,https://i.ebayimg.com/images/g/63YAAeSwc3Vo~C3Z/s-l140.jpg,,,,,,,,,,,,,13.68
2025-12-05,8,8,,,406287786986,2024 Topps Chrome Shohei Ohtani XFractor Refractor SP #1 Dodgers 🔥🔥,,Opens in a new window or tab,https://www.ebay.com/itm/406287786986,"{'name': 'smithdoggcards', 'reviews': 708, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$39.99,39.99,,,,,,,,,,,,,,,,+$3.99 delivery,3.99,,,,,https://i.ebayimg.com/images/g/bR0AAeSwI29o7XTv/s-l140.jpg,,,,,,,,,,,,,43.980000000000004
2025-12-05,9,9,,,357780810358,Shohei Ohtani 2024 Topps Chrome XFRACTOR RC #1 Los Angeles Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/357780810358,"{'name': 'roundingthirdcollectibles', 'reviews': 3100, 'positive_feedback_percent': 99.6, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,16 bids,,,,$21.00,21.0,,,,,,,,,,,,,,,,+$4.99 delivery,4.99,,,,,https://i.ebayimg.com/images/g/37AAAeSwf8do9Y72/s-l140.jpg,,,,,,,,,,,,,25.990000000000002
2025-12-05,10,1,,,277487596148,Shohei Ohtani 2024 Topps Chrome XFRACTOR Refractor #1 LA Dodgers MVP GOAT,,Opens in a new window or tab,https://www.ebay.com/itm/277487596148,"{'name': 'cards4u_17', 'reviews': 457, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,or Best Offer,,,,$49.00,49.0,,,,,,,,,,,,,,,,+$4.65 delivery,4.65,,,,,https://i.ebayimg.com/images/g/x3QAAeSwV6NpC4Tp/s-l500.jpg,,,,,,,,,,,,,53.65
2025-12-05,11,2,,,357864875767,2024 Topps Chrome Shohei Ohtani XFractor Card #1 Dodgers 🔥🔥,,Opens in a new window or tab,https://www.ebay.com/itm/357864875767,"{'name': 'cman123', 'reviews': 265, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,18 bids,,,,$34.97,34.97,,,,,,,,,,,,,,,,+$4.87 delivery,4.87,,,,,https://i.ebayimg.com/images/g/unoAAeSwCKVpC7sd/s-l500.jpg,,,,,,,,,,,,,39.839999999999996
2025-12-05,12,3,,,267454513128,Shohei Ohtani 2024 Topps Chrome XFRACTOR Refractor #1 LA Dodgers MVP GOAT,,Opens in a new window or tab,https://www.ebay.com/itm/267454513128,"{'name': 'hoops2088', 'reviews': 708, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,or Best Offer,,,,$49.99,49.99,,,,,,,,,,,,,,,,+$5.60 delivery,5.6,,,,,https://i.ebayimg.com/images/g/OMUAAeSwY9xpBQ0d/s-l140.jpg,,,,,,,,,,,,,55.59
2025-12-05,13,4,,,205823039313,2024 Topps Chrome Shohei Ohtani XFractor Card #1 Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/205823039313,"{'name': 'paulsak', 'reviews': 309, 'positive_feedback_percent': 99.7, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$34.99,34.99,,,,,,,,,,,,,,,,+$6.99 delivery,6.99,,,,,https://i.ebayimg.com/images/g/A3EAAeSwY0RpCBZ2/s-l140.jpg,,,,,,,,,,,,,41.980000000000004
2025-12-05,14,5,,,116856631723,2024 Topps Chrome Shohei Ohtani XFractor Card #1 Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/116856631723,"{'name': 'hanso-brya', 'reviews': 288, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$25.00,25.0,,,,,,,,,,,,,,,,+$4.76 delivery,4.76,,,,,https://i.ebayimg.com/images/g/4T0AAeSwnRtpBl4A/s-l140.jpg,,,,,,,,,,,,,29.759999999999998
2025-12-05,15,6,,,227047834884,2024 Topps Chrome Shohei Ohtani XFractor Card #1 Dodgers 🔥🔥,,Opens in a new window or tab,https://www.ebay.com/itm/227047834884,"{'name': 'phaq', 'reviews': 1200, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$25.50,25.5,,,,,,,,,,,,,,,,+$4.87 delivery,4.87,,,,,https://i.ebayimg.com/images/g/oBYAAeSwg1JpAQmJ/s-l140.jpg,,,,,,,,,,,,,30.37
2025-12-05,16,7,,,127451133295,Shohei Ohtani 2024 Topps Chrome Xfractor #1 Mint Beauty Dodgers Jersey,,Opens in a new window or tab,https://www.ebay.com/itm/127451133295,"{'name': 'kencope', 'reviews': 6200, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,8 bids,,,,$8.19,8.19,,,,,,,,,,,,,,,,+$5.49 delivery,5.49,,,,,https://i.ebayimg.com/images/g/63YAAeSwc3Vo~C3Z/s-l140.jpg,,,,,,,,,,,,,13.68
2025-12-05,17,8,,,406287786986,2024 Topps Chrome Shohei Ohtani XFractor Refractor SP #1 Dodgers 🔥🔥,,Opens in a new window or tab,https://www.ebay.com/itm/406287786986,"{'name': 'smithdoggcards', 'reviews': 708, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$39.99,39.99,,,,,,,,,,,,,,,,+$3.99 delivery,3.99,,,,,https://i.ebayimg.com/images/g/bR0AAeSwI29o7XTv/s-l140.jpg,,,,,,,,,,,,,43.980000000000004
2025-12-05,18,9,,,357780810358,Shohei Ohtani 2024 Topps Chrome XFRACTOR RC #1 Los Angeles Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/357780810358,"{'name': 'roundingthirdcollectibles', 'reviews': 3100, 'positive_feedback_percent': 99.6, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,16 bids,,,,$21.00,21.0,,,,,,,,,,,,,,,,+$4.99 delivery,4.99,,,,,https://i.ebayimg.com/images/g/37AAAeSwf8do9Y72/s-l140.jpg,,,,,,,,,,,,,25.990000000000002
2025-12-05,19,1,,,366026193752,2023 Topps Big League - 8-Bit Ballers Shohei Ohtani #8B-3 Anaheim Angels,,Opens in a new window or tab,https://www.ebay.com/itm/366026193752,"{'name': 'stear-2005', 'reviews': 363, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['View similar active items', 'Sell one like this']",,,,,,2 bids,,,,$1.00,1.0,,,,,,,,,,,,,,,,Located in United States,,,,,,https://i.ebayimg.com/images/g/SlkAAeSws35pIIb2/s-l500.jpg,,,,,,,,,,,,,1.0
2025-12-05,20,2,,,297801467418,2024 Topps Shohei Ohtani 50/50 Gem Mint 10,,Opens in a new window or tab,https://www.ebay.com/itm/297801467418,"{'name': 'toneystoy', 'reviews': 1000, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,New (Other),"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,10 bids,,,,$7.50,7.5,,,,,,,,,,,,,,,,+$5.00 delivery,5.0,,,,,https://i.ebayimg.com/images/g/vrgAAeSwHmJpKdv0/s-l500.jpg,,,,,,,,,,,,,12.5
2025-12-05,21,3,,,326890053282,2023 Topps Archives Shohei Ohtani 97 Hobby Masters Auto #/23 Angels Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/326890053282,"{'name': 'cardsnmorecollect', 'reviews': 3300, 'positive_feedback_percent': 99.9, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['View similar active items', 'Sell one like this']",,,,,,37 bids,,,,"$2,481.78",2481.78,,,,,,,,,,,,,,,,Located in United States,,,,,,https://i.ebayimg.com/images/g/4H4AAeSwtw9obkBx/s-l140.jpg,,,,,,,,,,,,,2481.78
2025-12-05,22,4,,,366017807037,2025 Topps Chrome #1 Shohei Ohtani,,Opens in a new window or tab,https://www.ebay.com/itm/366017807037,"{'name': 'rekamm45', 'reviews': 1500, 'positive_feedback_percent': 99.9, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,5 bids,,,,$11.00,11.0,,,,,,,,,,,,,,,,+$0.79 delivery,0.79,,,,,https://i.ebayimg.com/images/g/hvIAAeSwwKhpJT5I/s-l140.jpg,,,,,,,,,,,,,11.79
2025-12-05,23,5,,,366017807998,2025 Topps Chrome #1 Shohei Ohtani MVP Buyback,,Opens in a new window or tab,https://www.ebay.com/itm/366017807998,"{'name': 'rekamm45', 'reviews': 1500, 'positive_feedback_percent': 99.9, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,8 bids,,,,$13.71,13.71,,,,,,,,,,,,,,,,+$0.79 delivery,0.79,,,,,https://i.ebayimg.com/images/g/r4MAAeSwwdVpJT5a/s-l140.jpg,,,,,,,,,,,,,14.5
2025-12-05,24,6,,,366017808012,2023 Topps #17 Shohei Ohtani,,Opens in a new window or tab,https://www.ebay.com/itm/366017808012,"{'name': 'rekamm45', 'reviews': 1500, 'positive_feedback_percent': 99.9, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,1 bid,,,,$0.99,0.99,,,,,,,,,,,,,,,,+$0.79 delivery,0.79,,,,,https://i.ebayimg.com/images/g/fsMAAeSw6TVpJT3k/s-l140.jpg,,,,,,,,,,,,,1.78
2025-12-05,25,7,,,306644752302,2025 Topps Chrome - Shohei Ohtani #1 RayWave Refractor BUYBACK,,New Listing,https://www.ebay.com/itm/306644752302,"{'name': 'esb-9377', 'reviews': 24, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$28.00,28.0,,,,,,,,,,,,,,,,Located in United States,,,,,,https://i.ebayimg.com/images/g/4JYAAeSwQHFpM6Ef/s-l140.jpg,,,,,,,,,,,,,28.0
2025-12-05,26,8,,,297803216069,2018 Topps Archives Halos Heroes (Shohei Ohtani Mike Trout) C Rookie RC SP #303,,Opens in a new window or tab,https://www.ebay.com/itm/297803216069,"{'name': 'dalpave_0', 'reviews': 2900, 'positive_feedback_percent': 99.5, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,or Best Offer,,,,$14.50,14.5,,,,,,,,,,,,,,,,Free delivery,,,,,,https://i.ebayimg.com/images/g/JnIAAeSwi8hpG95e/s-l140.jpg,,,,,,,,,,,,,14.5
2025-12-05,27,9,,,187773936633,2025 Topps Finest - Shohei Ohtani #16 Gold Refractor /50,,Opens in a new window or tab,https://www.ebay.com/itm/187773936633,"{'name': 'cuttermathias', 'reviews': 135, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['View similar active items', 'Sell one like this']",,,,,,or Best Offer,,,,$245.00,245.0,,,,,,,,,,,,,,,,Located in United States,,,,,,https://i.ebayimg.com/images/g/UM8AAeSwWBVpJMux/s-l140.jpg,,,,,,,,,,,,,245.0
2025-12-05,28,10,,,366026301148,Shohei Ohtani Dodgers 2025 topps Update SSP Keegan Hall Art Card KHAC-7 LA,,Opens in a new window or tab,https://www.ebay.com/itm/366026301148,"{'name': 'manre_2591', 'reviews': 460, 'positive_feedback_percent': 99.8, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['View similar active items', 'Sell one like this']",,,,,,1 bid,,,,$550.00,550.0,,,,,,,,,,,,,,,,Located in United States,,,,,,https://i.ebayimg.com/images/g/~4gAAeSwxMFpKoLr/s-l140.jpg,,,,,,,,,,,,,550.0
2025-12-05,29,11,,,235543035167,2024 Topps Heritage - Shohei Ohtani - Los Angeles Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/235543035167,"{'name': 'roweacollectibles', 'reviews': 5100, 'positive_feedback_percent': 99.9, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$4.99,4.99,,,,,,,,,,,,,,,,Free delivery,,,,,,https://i.ebayimg.com/images/g/vmQAAOSwALNmMDfR/s-l140.jpg,,,,,,,,,,,,,4.99
2025-12-05,30,12,,,366040812639,2018 Shohei Ohtani Panini Chronicles Revolution Rookie Card #6,,New Listing,https://www.ebay.com/itm/366040812639,"{'name': 'dctcards', 'reviews': 195, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,New (Other),"['Located in United States', 'View similar active items', 'Sell one like this']",,,4.5,,,Buy It Now,,,,$219.99,219.99,,,,,,,,,,,,,,,,+$6.99 delivery,6.99,,,,,https://i.ebayimg.com/images/g/ZVAAAeSwCYNpMzxr/s-l140.jpg,,,,,,,,,,,,,226.98000000000002
2025-12-05,31,13,,,317621880104,2024 Topps Heritage - Color Swap Variation #371 Shohei Ohtani,,Opens in a new window or tab,https://www.ebay.com/itm/317621880104,"{'name': 'cepa_9671', 'reviews': 28, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['View similar active items', 'Sell one like this']",,,5.0,,,or Best Offer,,,,$5.00,5.0,,,,,,,,,,,,,,,,Located in United States,,,,,,https://i.ebayimg.com/images/g/cSMAAeSw9hlpMQwl/s-l140.jpg,,,,,,,,,,,,,5.0
2025-12-05,32,14,,,236496908375,2025 Topps Holiday Shohei Ohtani The Nice List #MNL-2 Dodgers 59 Stolen Bases,,Opens in a new window or tab,https://www.ebay.com/itm/236496908375,"{'name': '89_collectibles_89', 'reviews': 3000, 'positive_feedback_percent': 99.7, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,2 bids,,,,$2.25,2.25,,,,,,,,,,,,,,,,+$1.75 delivery,1.75,,,,,https://i.ebayimg.com/images/g/cx8AAeSwrxVpKmc9/s-l140.jpg,,,,,,,,,,,,,4.0
2025-12-05,33,15,,,267259298782,2025 Topps Heritage #148 Shohei Ohtani Los Angeles Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/267259298782,"{'name': '5eason7445', 'reviews': 566, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['View similar active items', 'Sell one like this']",,,,,,or Best Offer,,,,$3.39,3.39,,,$3.99,3.99,,,,,,$3.39,,,,,,Located in United States,,,,,,https://i.ebayimg.com/images/g/pD8AAeSwL55oL2aq/s-l140.jpg,,,,,,,,,,,,,3.39
2025-12-05,34,16,,,167977199514,2025 Topps Baseball Allen & Ginter Shohei Ohtani #132 Los Angeles Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/167977199514,"{'name': 'marksmadnesssportcards', 'reviews': 16600, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'Free returns', 'View similar active items', 'Sell one like this', '50% off 6+ with coupon']",,,,,,or Best Offer,,,,$6.00,6.0,,,,,,,,,,,,,,,,Free delivery,,,,,,https://i.ebayimg.com/images/g/KqUAAeSwac5pMHce/s-l140.jpg,,,,,,,,,,,,,6.0
2025-12-05,35,17,,,397341404101,2025 Topps Holiday - Shohei Ohtani #H200 Holiday Green Plaid,,Opens in a new window or tab,https://www.ebay.com/itm/397341404101,"{'name': 'sayyouwillcardz', 'reviews': 81, 'positive_feedback_percent': 98.8, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,4 bids,,,,$1.25,1.25,,,,,,,,,,,,,,,,+$2.00 delivery,2.0,,,,,https://i.ebayimg.com/images/g/OtYAAeSwjl1pLOoO/s-l140.jpg,,,,,,,,,,,,,3.25
2025-12-05,36,18,,,397341404106,Shohei Ohtani #MNL-1 2025 Topps Holiday Making The Nice List,,Opens in a new window or tab,https://www.ebay.com/itm/397341404106,"{'name': 'sayyouwillcardz', 'reviews': 81, 'positive_feedback_percent': 98.8, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,5 bids,,,,$2.84,2.84,,,,,,,,,,,,,,,,+$2.00 delivery,2.0,,,,,https://i.ebayimg.com/images/g/P3kAAeSwQ~9pLOn9/s-l140.jpg,,,,,,,,,,,,,4.84
2025-12-05,37,19,,,397341404107,Shohei Ohtani #MNL-2 2025 Topps Holiday Making The Nice List,,Opens in a new window or tab,https://www.ebay.com/itm/397341404107,"{'name': 'sayyouwillcardz', 'reviews': 81, 'positive_feedback_percent': 98.8, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,5 bids,,,,$2.54,2.54,,,,,,,,,,,,,,,,+$2.00 delivery,2.0,,,,,https://i.ebayimg.com/images/g/Y~oAAeSwPOlpLOn2/s-l140.jpg,,,,,,,,,,,,,4.54
2025-12-05,38,20,,,389331601653,Shohei Ohtani Lot Of 11 Cards - Greatest Hits - Series One #17 - Chrome Insert🔥,,Opens in a new window or tab,https://www.ebay.com/itm/389331601653,"{'name': 'hankd-58', 'reviews': 1400, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['View similar active items', 'Sell one like this']",,,,,,Buy It Now,,,,$15.99,15.99,,,,,,,,,,,,,,,,Located in United States,,,,,,https://i.ebayimg.com/images/g/164AAeSwcyxpMY05/s-l140.jpg,,,,,,,,,,,,,15.99
2025-12-05,39,21,,,267496654194,Shohei Ohtani *AL MVP Award Winner* 2024 Topps Heritage #AW-1,,Opens in a new window or tab,https://www.ebay.com/itm/267496654194,"{'name': 'dmband16', 'reviews': 504, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,1 bid,,,,$0.99,0.99,,,,,,,,,,,,,,,,+$1.78 delivery,1.78,,,,,https://i.ebayimg.com/images/g/S6wAAeSwUTlpLQlP/s-l140.jpg,,,,,,,,,,,,,2.77
2025-12-05,40,22,,,297730533924,"2018 Topps Update Series - Shohei Ohtani #US1 Pitching, Red Jersey (RC) -1",,Opens in a new window or tab,https://www.ebay.com/itm/297730533924,"{'name': 'gatewaysports', 'reviews': 3200, 'positive_feedback_percent': 99.4, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,5.0,,,Buy It Now,,,,$60.00,60.0,,,,,,,,,,,,,,,,Free delivery,,,,,,https://i.ebayimg.com/images/g/abIAAeSwrKtpB3XB/s-l140.jpg,,,,,,,,,,,,,60.0
2025-12-05,41,23,,,157180105904,2022 Topps Baseball Factory Set Gold Star #660 Shohei Ohtani Angels Dodgers,,Opens in a new window or tab,https://www.ebay.com/itm/157180105904,"{'name': 'kittycatcards', 'reviews': 14800, 'positive_feedback_percent': 99.9, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'Free returns', 'View similar active items', 'Sell one like this']",,,,,,or Best Offer,,,,$2.95,2.95,,,,,,,,,,,,,,,,+$1.50 delivery,1.5,,,,,https://i.ebayimg.com/images/g/0hgAAeSw~1VoemJs/s-l140.jpg,,,,,,,,,,,,,4.45
2025-12-05,42,24,,,366040924553,2023 Topps Big League - Roll Call Wildstyle Edition Shohei Ohtani #RC-3,,New Listing,https://www.ebay.com/itm/366040924553,"{'name': 'legendsandlunatics', 'reviews': 205, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,5.0,,,or Best Offer,,,,$3.88,3.88,,,,,,,,,,,,,,,,+$1.85 delivery,1.85,,,,,https://i.ebayimg.com/images/g/l~4AAeSwzutpMGn~/s-l140.jpg,,,,,,,,,,,,,5.73
2025-12-05,43,25,,,257234441571,2023 Topps Now World Baseball Classic Champions #WBCJPN1 Shohei Ohtani (PR 4747),,Opens in a new window or tab,https://www.ebay.com/itm/257234441571,"{'name': 'theespyfam', 'reviews': 7200, 'positive_feedback_percent': 100.0, 'is_top_rated_plus': None, 'is_direct_from_seller': None, 'thumbnail': None}",,Pre-Owned,"['Located in United States', 'View similar active items', 'Sell one like this']",,,,,,9 bids,,,,$18.50,18.5,,,,,,,,,,,,,,,,+$1.65 delivery,1.65,,,,,https://i.ebayimg.com/images/g/cq0AAeSw4yFpKmXZ/s-l140.jpg,,,,,,,,,,,,,20.15
